"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash_poisson_rawd","nguides_2000_iter_3","full",39978596,772,525,20107,0.974554090732842,0.96302504909239,0.420722007751465
"fishash_poisson_rawd","nguides_2000_iter_3","nonzero",646850,500,525,20107,0.974554090732842,0.975736400252341,0.420722007751465
"fishash+_contingency","nguides_2000_iter_3","full",39976666,723,2455,20156,0.891424527884658,0.965371904784712,1.48781895637512
"fishash+_contingency","nguides_2000_iter_3","nonzero",644920,451,2455,20156,0.891424527884658,0.978114233027612,1.48781895637512
"fishash_refit0","nguides_2000_iter_4","full",39978472,744,641,20143,0.96915896843726,0.964379757744051,0.385170936584473
"fishash_refit0","nguides_2000_iter_4","nonzero",646707,492,641,20143,0.96915896843726,0.976157014780712,0.385170936584473
"fishash_refit10","nguides_2000_iter_4","full",39978531,721,582,20166,0.971949103528051,0.965480921147125,2.057461977005
"fishash_refit10","nguides_2000_iter_4","nonzero",646766,469,582,20166,0.971949103528051,0.977271625878362,2.057461977005
"fishash+_poisson","nguides_2000_iter_4","full",39976468,657,2645,20230,0.884371584699454,0.968545028007852,0.625722169876099
"fishash+_poisson","nguides_2000_iter_4","nonzero",644703,405,2645,20230,0.884371584699454,0.980373152410952,0.625722169876099
"fishash_poisson_rawd","nguides_2000_iter_4","full",39978548,724,565,20163,0.972742184484755,0.965337291138028,0.526844024658203
"fishash_poisson_rawd","nguides_2000_iter_4","nonzero",646783,472,565,20163,0.972742184484755,0.977126241822147,0.526844024658203
"fishash+_contingency","nguides_2000_iter_4","full",39976420,657,2693,20230,0.882519739999127,0.968545028007852,1.28286099433899
"fishash+_contingency","nguides_2000_iter_4","nonzero",644655,405,2693,20230,0.882519739999127,0.980373152410952,1.28286099433899
"fishash_refit0","nguides_2000_iter_5","full",39978373,776,553,20298,0.973478490240276,0.963177374964411,0.332696914672852
"fishash_refit0","nguides_2000_iter_5","nonzero",641607,527,553,20298,0.973478490240276,0.97469387755102,0.332696914672852
"fishash_refit10","nguides_2000_iter_5","full",39978400,770,526,20304,0.974747959673548,0.963462085982728,1.5564169883728
"fishash_refit10","nguides_2000_iter_5","nonzero",641634,521,526,20304,0.974747959673548,0.974981992797119,1.5564169883728
"fishash+_poisson","nguides_2000_iter_5","full",39976365,709,2561,20365,0.888292768036291,0.966356648002278,0.692080974578857
"fishash+_poisson","nguides_2000_iter_5","nonzero",639599,460,2561,20365,0.888292768036291,0.977911164465786,0.692080974578857
"fishash_poisson_rawd","nguides_2000_iter_5","full",39978406,772,520,20302,0.975026414369417,0.963367182309955,0.403833150863647
"fishash_poisson_rawd","nguides_2000_iter_5","nonzero",641640,523,520,20302,0.975026414369417,0.974885954381753,0.403833150863647
"fishash+_contingency","nguides_2000_iter_5","full",39976330,714,2596,20360,0.886914096532497,0.966119388820347,1.15784287452698
"fishash+_contingency","nguides_2000_iter_5","nonzero",639564,465,2596,20360,0.886914096532497,0.977671068427371,1.15784287452698
"fishash_refit0","nguides_2000_iter_6","full",39978421,782,547,20250,0.973698129537914,0.962818562190947,0.312734842300415
"fishash_refit0","nguides_2000_iter_6","nonzero",641933,502,547,20250,0.973698129537914,0.975809560524287,0.312734842300415
"fishash_refit10","nguides_2000_iter_6","full",39978417,777,551,20255,0.973517254638085,0.963056295169266,1.61022210121155
"fishash_refit10","nguides_2000_iter_6","nonzero",641929,497,551,20255,0.973517254638085,0.976050501156515,1.61022210121155
"fishash+_poisson","nguides_2000_iter_6","full",39976464,731,2504,20301,0.890199517649638,0.965243438569798,0.612205028533936
"fishash+_poisson","nguides_2000_iter_6","nonzero",639976,451,2504,20301,0.890199517649638,0.978267154973015,0.612205028533936
"fishash_poisson_rawd","nguides_2000_iter_6","full",39978438,781,530,20251,0.97449593378567,0.962866108786611,0.523415088653564
"fishash_poisson_rawd","nguides_2000_iter_6","nonzero",641950,501,530,20251,0.97449593378567,0.975857748650732,0.523415088653564
"fishash+_contingency","nguides_2000_iter_6","full",39976426,731,2542,20301,0.888718644661384,0.965243438569798,1.10785794258118
"fishash+_contingency","nguides_2000_iter_6","nonzero",639938,451,2542,20301,0.888718644661384,0.978267154973015,1.10785794258118
"fishash_refit0","nguides_2000_iter_7","full",39978501,737,647,20115,0.968837298911473,0.964655668521005,0.314130067825317
"fishash_refit0","nguides_2000_iter_7","nonzero",655839,472,647,20115,0.968837298911473,0.977072910088891,0.314130067825317
"fishash_refit10","nguides_2000_iter_7","full",39978535,720,613,20132,0.970450711014702,0.965470938039517,1.63618206977844
"fishash_refit10","nguides_2000_iter_7","nonzero",655873,455,613,20132,0.970450711014702,0.977898673920435,1.63618206977844
"fishash+_poisson","nguides_2000_iter_7","full",39976471,675,2677,20177,0.882865143957294,0.967629004412047,0.514019012451172
"fishash+_poisson","nguides_2000_iter_7","nonzero",653809,410,2677,20177,0.882865143957294,0.980084519356876,0.514019012451172
"fishash_poisson_rawd","nguides_2000_iter_7","full",39978544,723,604,20129,0.970867698837602,0.965327066948015,0.428000926971436
"fishash_poisson_rawd","nguides_2000_iter_7","nonzero",655882,458,604,20129,0.970867698837602,0.977752950891339,0.428000926971436
"fishash+_contingency","nguides_2000_iter_7","full",39976445,678,2703,20174,0.881846395943524,0.967485133320545,0.926064968109131
"fishash+_contingency","nguides_2000_iter_7","nonzero",653783,413,2703,20174,0.881846395943524,0.97993879632778,0.926064968109131
"fishash_refit0","nguides_2000_iter_8","full",39978589,797,536,20078,0.973998253614049,0.961820359281437,0.31040096282959
"fishash_refit0","nguides_2000_iter_8","nonzero",650283,556,536,20078,0.973998253614049,0.973054182417369,0.31040096282959
"fishash_refit10","nguides_2000_iter_8","full",39978593,774,532,20101,0.974216061648815,0.962922155688623,1.66040515899658
"fishash_refit10","nguides_2000_iter_8","nonzero",650287,533,532,20101,0.974216061648815,0.974168847533198,1.66040515899658
"fishash+_poisson","nguides_2000_iter_8","full",39976645,700,2480,20175,0.890531891414699,0.966467065868263,0.502652883529663
"fishash+_poisson","nguides_2000_iter_8","nonzero",648339,459,2480,20175,0.890531891414699,0.977755161384123,0.502652883529663
"fishash_poisson_rawd","nguides_2000_iter_8","full",39978608,778,517,20097,0.974919957310566,0.962730538922156,0.446732044219971
"fishash_poisson_rawd","nguides_2000_iter_8","nonzero",650302,537,517,20097,0.974919957310566,0.973974992730445,0.446732044219971
"fishash+_contingency","nguides_2000_iter_8","full",39976607,699,2518,20176,0.889045562703798,0.96651497005988,1.08187794685364
"fishash+_contingency","nguides_2000_iter_8","nonzero",648301,458,2518,20176,0.889045562703798,0.977803625084811,1.08187794685364
"fishash_refit0","nguides_2000_iter_9","full",39978601,748,606,20045,0.97065517408358,0.964026355023325,0.344663858413696
"fishash_refit0","nguides_2000_iter_9","nonzero",641739,501,606,20045,0.97065517408358,0.975615691618807,0.344663858413696
"fishash_refit10","nguides_2000_iter_9","full",39978650,733,557,20060,0.972983460251249,0.964747751647189,1.95403695106506
"fishash_refit10","nguides_2000_iter_9","nonzero",641788,486,557,20060,0.972983460251249,0.976345760732016,1.95403695106506
"fishash+_poisson","nguides_2000_iter_9","full",39976745,688,2462,20105,0.890902645455754,0.96691194151878,0.556465148925781
"fishash+_poisson","nguides_2000_iter_9","nonzero",639883,441,2462,20105,0.890902645455754,0.978535968071644,0.556465148925781
"fishash_poisson_rawd","nguides_2000_iter_9","full",39978662,740,545,20053,0.973541120497136,0.964411099889386,0.383382081985474
"fishash_poisson_rawd","nguides_2000_iter_9","nonzero",641800,493,545,20053,0.973541120497136,0.976005061812518,0.383382081985474
"fishash+_contingency","nguides_2000_iter_9","full",39976713,688,2494,20105,0.889641134563476,0.96691194151878,1.12461519241333
"fishash+_contingency","nguides_2000_iter_9","nonzero",639851,441,2494,20105,0.889641134563476,0.978535968071644,1.12461519241333
"fishash_refit0","nguides_2000_iter_10","full",39978546,754,632,20068,0.969468599033816,0.963788300835655,0.319096803665161
"fishash_refit0","nguides_2000_iter_10","nonzero",647754,518,632,20068,0.969468599033816,0.974837268046245,0.319096803665161
"fishash_refit10","nguides_2000_iter_10","full",39978592,729,586,20093,0.971662072634073,0.964988953990971,1.52972102165222
"fishash_refit10","nguides_2000_iter_10","nonzero",647800,493,586,20093,0.971662072634073,0.976051685611581,1.52972102165222
"fishash+_poisson","nguides_2000_iter_10","full",39976565,683,2613,20139,0.885152953586498,0.967198155796753,0.6874680519104
"fishash+_poisson","nguides_2000_iter_10","nonzero",645773,447,2613,20139,0.885152953586498,0.978286213931798,0.6874680519104
"fishash_poisson_rawd","nguides_2000_iter_10","full",39978615,730,563,20092,0.972742677317841,0.964940927864758,0.497331142425537
"fishash_poisson_rawd","nguides_2000_iter_10","nonzero",647823,494,563,20092,0.972742677317841,0.976003108908967,0.497331142425537
"fishash+_contingency","nguides_2000_iter_10","full",39976513,685,2665,20137,0.883124287343215,0.967102103544328,1.12103319168091
"fishash+_contingency","nguides_2000_iter_10","nonzero",645721,449,2665,20137,0.883124287343215,0.978189060526572,1.12103319168091
"fishash_refit0","nguides_20000_iter_1","full",399978425,606,697,20272,0.966760455911107,0.970974231248204,0.321145057678223
"fishash_refit0","nguides_20000_iter_1","nonzero",699198,345,697,20272,0.966760455911107,0.983266236600863,0.321145057678223
"fishash_refit10","nguides_20000_iter_1","full",399978271,617,851,20261,0.959691170898067,0.97044736085832,2.05552792549133
"fishash_refit10","nguides_20000_iter_1","nonzero",699044,356,851,20261,0.959691170898067,0.982732696318572,2.05552792549133
"fishash+_poisson","nguides_20000_iter_1","full",399976164,591,2958,20287,0.872746827274683,0.971692690870773,0.607490062713623
"fishash+_poisson","nguides_20000_iter_1","nonzero",696937,330,2958,20287,0.872746827274683,0.983993791531261,0.607490062713623
"fishash_poisson_rawd","nguides_20000_iter_1","full",399978292,616,830,20262,0.960648587142044,0.970495258166491,0.565858125686646
"fishash_poisson_rawd","nguides_20000_iter_1","nonzero",699065,355,830,20262,0.960648587142044,0.982781199980599,0.565858125686646
"fishash+_contingency","nguides_20000_iter_1","full",399976145,590,2977,20288,0.87203954437997,0.971740588178944,0.885548830032349
"fishash+_contingency","nguides_20000_iter_1","nonzero",696918,329,2977,20288,0.87203954437997,0.984042295193287,0.885548830032349
"fishash_refit0","nguides_20000_iter_2","full",399978534,628,631,20207,0.96971878299261,0.969858411327094,0.320377111434937
"fishash_refit0","nguides_20000_iter_2","nonzero",688257,396,631,20207,0.96971878299261,0.98077949813134,0.320377111434937
"fishash_refit10","nguides_20000_iter_2","full",399978427,636,738,20199,0.964751397048288,0.969474442044636,2.03995585441589
"fishash_refit10","nguides_20000_iter_2","nonzero",688150,404,738,20199,0.964751397048288,0.980391205164296,2.03995585441589
"fishash+_poisson","nguides_20000_iter_2","full",399976507,605,2658,20230,0.883869276476756,0.970962323014159,0.729705810546875
"fishash+_poisson","nguides_20000_iter_2","nonzero",686230,373,2658,20230,0.883869276476756,0.98189584041159,0.729705810546875
"fishash_poisson_rawd","nguides_20000_iter_2","full",399978444,636,721,20199,0.965535372848948,0.969474442044636,0.428346872329712
"fishash_poisson_rawd","nguides_20000_iter_2","nonzero",688167,404,721,20199,0.965535372848948,0.980391205164296,0.428346872329712
"fishash+_contingency","nguides_20000_iter_2","full",399976479,605,2686,20230,0.882789317507418,0.970962323014159,1.05494713783264
"fishash+_contingency","nguides_20000_iter_2","nonzero",686202,373,2686,20230,0.882789317507418,0.98189584041159,1.05494713783264
"fishash_refit0","nguides_20000_iter_3","full",399978462,589,701,20248,0.966537782233042,0.971732974996401,0.316324949264526
"fishash_refit0","nguides_20000_iter_3","nonzero",694579,338,701,20248,0.966537782233042,0.983581074516662,0.316324949264526
"fishash_refit10","nguides_20000_iter_3","full",399978292,598,871,20239,0.95873993368072,0.971301051015021,2.04731392860413
"fishash_refit10","nguides_20000_iter_3","nonzero",694409,347,871,20239,0.95873993368072,0.983143884193141,2.04731392860413
"fishash+_poisson","nguides_20000_iter_3","full",399976203,578,2960,20259,0.87251819630475,0.972260882084753,0.48534107208252
"fishash+_poisson","nguides_20000_iter_3","nonzero",692320,327,2960,20259,0.87251819630475,0.98411541824541,0.48534107208252
"fishash_poisson_rawd","nguides_20000_iter_3","full",399978306,596,857,20241,0.959380036022372,0.971397034121995,0.552709817886353
"fishash_poisson_rawd","nguides_20000_iter_3","nonzero",694423,345,857,20241,0.959380036022372,0.983241037598368,0.552709817886353
"fishash+_contingency","nguides_20000_iter_3","full",399976177,582,2986,20255,0.871520158340863,0.972068915870807,1.16681885719299
"fishash+_contingency","nguides_20000_iter_3","nonzero",692294,331,2986,20255,0.871520158340863,0.983921111434956,1.16681885719299
"fishash_refit0","nguides_20000_iter_4","full",399978467,583,636,20314,0.96964200477327,0.972101258553859,0.324789047241211
"fishash_refit0","nguides_20000_iter_4","nonzero",693992,345,636,20314,0.96964200477327,0.983300256546783,0.324789047241211
"fishash_refit10","nguides_20000_iter_4","full",399978305,600,798,20297,0.962171130599668,0.971287744652342,1.67572212219238
"fishash_refit10","nguides_20000_iter_4","nonzero",693830,362,798,20297,0.962171130599668,0.982477370637495,1.67572212219238
"fishash+_poisson","nguides_20000_iter_4","full",399976307,571,2796,20326,0.879076204480581,0.972675503660813,0.681250810623169
"fishash+_poisson","nguides_20000_iter_4","nonzero",691832,333,2796,20326,0.879076204480581,0.983881117188634,0.681250810623169
"fishash_poisson_rawd","nguides_20000_iter_4","full",399978315,599,788,20298,0.962629232666224,0.971335598411255,0.431282997131348
"fishash_poisson_rawd","nguides_20000_iter_4","nonzero",693840,361,788,20298,0.962629232666224,0.982525775690982,0.431282997131348
"fishash+_contingency","nguides_20000_iter_4","full",399976275,575,2828,20322,0.877840172786177,0.972484088625162,1.15855407714844
"fishash+_contingency","nguides_20000_iter_4","nonzero",691800,337,2828,20322,0.877840172786177,0.983687496974684,1.15855407714844
"fishash_refit0","nguides_20000_iter_5","full",399978323,603,694,20380,0.967068425548069,0.971262450555211,0.32245397567749
"fishash_refit0","nguides_20000_iter_5","nonzero",684282,350,694,20380,0.967068425548069,0.983116256632899,0.32245397567749
"fishash_refit10","nguides_20000_iter_5","full",399978128,600,889,20383,0.958207972922151,0.971405423438021,2.56828594207764
"fishash_refit10","nguides_20000_iter_5","nonzero",684087,347,889,20383,0.958207972922151,0.983260974433189,2.56828594207764
"fishash+_poisson","nguides_20000_iter_5","full",399976069,573,2948,20410,0.873790564260639,0.97269217938331,0.631173133850098
"fishash+_poisson","nguides_20000_iter_5","nonzero",682028,320,2948,20410,0.873790564260639,0.984563434635794,0.631173133850098
"fishash_poisson_rawd","nguides_20000_iter_5","full",399978150,601,867,20382,0.959198079909643,0.971357765810418,0.520792007446289
"fishash_poisson_rawd","nguides_20000_iter_5","nonzero",684109,348,867,20382,0.959198079909643,0.983212735166425,0.520792007446289
"fishash+_contingency","nguides_20000_iter_5","full",399976049,575,2968,20408,0.873032169746749,0.972596864128104,1.04116201400757
"fishash+_contingency","nguides_20000_iter_5","nonzero",682008,322,2968,20408,0.873032169746749,0.984466956102267,1.04116201400757
"fishash_refit0","nguides_20000_iter_6","full",399978492,616,696,20196,0.966685812751292,0.970401691331924,0.326539993286133
"fishash_refit0","nguides_20000_iter_6","nonzero",699146,378,696,20196,0.966685812751292,0.981627296587926,0.326539993286133
"fishash_refit10","nguides_20000_iter_6","full",399978350,614,838,20198,0.960163529188059,0.97049778973669,1.74413323402405
"fishash_refit10","nguides_20000_iter_6","nonzero",699004,376,838,20198,0.960163529188059,0.98172450665889,1.74413323402405
"fishash+_poisson","nguides_20000_iter_6","full",399976239,591,2949,20221,0.872723349158394,0.971602921391505,0.625326871871948
"fishash+_poisson","nguides_20000_iter_6","nonzero",696893,353,2949,20221,0.872723349158394,0.982842422474968,0.625326871871948
"fishash_poisson_rawd","nguides_20000_iter_6","full",399978371,615,817,20197,0.961121157323689,0.970449740534307,0.458539009094238
"fishash_poisson_rawd","nguides_20000_iter_6","nonzero",699025,377,817,20197,0.961121157323689,0.981675901623408,0.458539009094238
"fishash+_contingency","nguides_20000_iter_6","full",399976198,591,2990,20221,0.871181767265521,0.971602921391505,1.08612108230591
"fishash+_contingency","nguides_20000_iter_6","nonzero",696852,353,2990,20221,0.871181767265521,0.982842422474968,1.08612108230591
"fishash_refit0","nguides_20000_iter_7","full",399978395,647,710,20248,0.966122721633744,0.96903565446279,0.341535091400146
"fishash_refit0","nguides_20000_iter_7","nonzero",701416,364,710,20248,0.966122721633744,0.982340384242189,0.341535091400146
"fishash_refit10","nguides_20000_iter_7","full",399978205,637,900,20258,0.957462898194536,0.969514237855946,2.07402014732361
"fishash_refit10","nguides_20000_iter_7","nonzero",701226,354,900,20258,0.957462898194536,0.98282553852125,2.07402014732361
"fishash+_poisson","nguides_20000_iter_7","full",399976134,613,2971,20282,0.872231540016342,0.970662837999521,0.605636835098267
"fishash+_poisson","nguides_20000_iter_7","nonzero",699155,330,2971,20282,0.872231540016342,0.983989908790996,0.605636835098267
"fishash_poisson_rawd","nguides_20000_iter_7","full",399978227,640,878,20255,0.958453603369138,0.969370662838,0.520228862762451
"fishash_poisson_rawd","nguides_20000_iter_7","nonzero",701248,357,878,20255,0.958453603369138,0.982679992237532,0.520228862762451
"fishash+_contingency","nguides_20000_iter_7","full",399976104,615,3001,20280,0.871096602379623,0.97056712132089,1.15907692909241
"fishash+_contingency","nguides_20000_iter_7","nonzero",699125,332,3001,20280,0.871096602379623,0.983892877935183,1.15907692909241
"fishash_refit0","nguides_20000_iter_8","full",399978460,599,703,20238,0.966429492383363,0.971253059461535,0.329928874969482
"fishash_refit0","nguides_20000_iter_8","nonzero",695086,367,703,20238,0.966429492383363,0.982188789128852,0.329928874969482
"fishash_refit10","nguides_20000_iter_8","full",399978222,602,941,20235,0.955562901397809,0.971109084801075,1.55171394348145
"fishash_refit10","nguides_20000_iter_8","nonzero",694848,370,941,20235,0.955562901397809,0.98204319339966,1.55171394348145
"fishash+_poisson","nguides_20000_iter_8","full",399976013,578,3150,20259,0.865436370626682,0.972260882084753,0.531439065933228
"fishash+_poisson","nguides_20000_iter_8","nonzero",692639,346,3150,20259,0.865436370626682,0.983207959233196,0.531439065933228
"fishash_poisson_rawd","nguides_20000_iter_8","full",399978231,602,932,20235,0.955969197335475,0.971109084801075,0.447395086288452
"fishash_poisson_rawd","nguides_20000_iter_8","nonzero",694857,370,932,20235,0.955969197335475,0.98204319339966,0.447395086288452
"fishash+_contingency","nguides_20000_iter_8","full",399975976,579,3187,20258,0.864064832586905,0.972212890531266,1.09177994728088
"fishash+_contingency","nguides_20000_iter_8","nonzero",692602,347,3187,20258,0.864064832586905,0.983159427323465,1.09177994728088
"fishash_refit0","nguides_20000_iter_9","full",399978554,617,640,20189,0.969273608910653,0.970345092761703,0.312427043914795
"fishash_refit0","nguides_20000_iter_9","nonzero",688873,347,640,20189,0.969273608910653,0.983102843786521,0.312427043914795
"fishash_refit10","nguides_20000_iter_9","full",399978410,621,784,20185,0.962611474080786,0.970152840526771,2.04201698303223
"fishash_refit10","nguides_20000_iter_9","nonzero",688729,351,784,20185,0.962611474080786,0.982908063887807,2.04201698303223
"fishash+_poisson","nguides_20000_iter_9","full",399976457,595,2737,20211,0.880730346871187,0.971402480053831,0.559351921081543
"fishash+_poisson","nguides_20000_iter_9","nonzero",686776,325,2737,20211,0.880730346871187,0.984174133229451,0.559351921081543
"fishash_poisson_rawd","nguides_20000_iter_9","full",399978423,620,771,20186,0.963210383165529,0.970200903585504,0.494473934173584
"fishash_poisson_rawd","nguides_20000_iter_9","nonzero",688742,350,771,20186,0.963210383165529,0.982956758862485,0.494473934173584
"fishash+_contingency","nguides_20000_iter_9","full",399976412,597,2782,20209,0.878996128920012,0.971306353936365,0.967715978622437
"fishash+_contingency","nguides_20000_iter_9","nonzero",686731,327,2782,20209,0.878996128920012,0.984076743280094,0.967715978622437
"fishash_refit0","nguides_20000_iter_10","full",399978458,635,714,20193,0.965848758788922,0.969512195121951,0.335453987121582
"fishash_refit0","nguides_20000_iter_10","nonzero",694160,367,714,20193,0.965848758788922,0.982149805447471,0.335453987121582
"fishash_refit10","nguides_20000_iter_10","full",399978292,642,880,20186,0.958226526155891,0.969176109083925,2.013512134552
"fishash_refit10","nguides_20000_iter_10","nonzero",693994,374,880,20186,0.958226526155891,0.981809338521401,2.013512134552
"fishash+_poisson","nguides_20000_iter_10","full",399976191,622,2981,20206,0.871436580842714,0.970136354906856,0.578235149383545
"fishash+_poisson","nguides_20000_iter_10","nonzero",691893,354,2981,20206,0.871436580842714,0.982782101167315,0.578235149383545
"fishash_poisson_rawd","nguides_20000_iter_10","full",399978301,643,871,20185,0.958634118541033,0.969128096792779,0.355839014053345
"fishash_poisson_rawd","nguides_20000_iter_10","nonzero",694003,375,871,20185,0.958634118541033,0.981760700389105,0.355839014053345
"fishash+_contingency","nguides_20000_iter_10","full",399976146,622,3026,20206,0.869748622589532,0.970136354906856,1.23542308807373
"fishash+_contingency","nguides_20000_iter_10","nonzero",691848,354,3026,20206,0.869748622589532,0.982782101167315,1.23542308807373
