"method","sim_label","subset","TN","FN","FP","TP","Precision","Recall","secs"
"fishash+_poisson","nguides_2000_iter_2","nonzero",308691,2403,1812,16568,0.901414581066377,0.873332981919772,0.230694055557251
"fishash_poisson_rawd","nguides_2000_iter_2","full",39978331,4371,843,16455,0.951266042317031,0.790118121578796,0.200968027114868
"fishash_poisson_rawd","nguides_2000_iter_2","nonzero",309660,2516,843,16455,0.951266042317031,0.867376522059986,0.200968027114868
"fishash+_contingency","nguides_2000_iter_2","full",39977305,4254,1869,16572,0.898649747844477,0.795736099106886,0.374656915664673
"fishash+_contingency","nguides_2000_iter_2","nonzero",308634,2399,1869,16572,0.898649747844477,0.873543830056402,0.374656915664673
"fishash_refit0","nguides_2000_iter_3","full",39978280,4463,849,16408,0.950802572868981,0.78616261798668,0.179902076721191
"fishash_refit0","nguides_2000_iter_3","nonzero",312516,2548,849,16408,0.950802572868981,0.865583456425406,0.179902076721191
"fishash_refit10","nguides_2000_iter_3","full",39978191,4473,938,16398,0.945892939547762,0.785683484260457,0.773561000823975
"fishash_refit10","nguides_2000_iter_3","nonzero",312427,2558,938,16398,0.945892939547762,0.865055918970247,0.773561000823975
"fishash+_poisson","nguides_2000_iter_3","full",39977210,4399,1919,16472,0.895655483660486,0.789229073834507,0.232431888580322
